Date;Time;Code;Object;Area;Status;Comment;CO2abs;CO2buf;dCO2ZP;dCO2MP;H2Oabs;H2Obuf;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Tmin/max;PARtop;PARamb;Inside Fan;rh ;E;VPD;GH2O;A;ci;ca;wa;Red x T;Green x T;Blue x T;White x T;RGBW x T;PAR_LP
2024-02-16;12:33:55;ZPc010;0000;8;AFC2FF041FF----------1FF------;;478.4346;478.4543;-0.6887911;-0.6887911;19348.05;19343.33;1092.227;1092.227;1149.59;100.110;2418;1888;24.99;24.91;18.66;24.70;5.7;0.2;4;42.85;;;;;;477.69;22845.2;0.00;0.00;0.00;0.00;0.00;0
2024-02-16;13:01:39;MP_010;0001;8;AFC2FF041FF----------1FF------;;478.4506;477.9459;-0.6887911;17.82688;19353.93;19375.77;1092.227;8574.797;1137.36;100.130;2429;1894;24.99;24.96;20.92;24.72;0.0;0.2;4;87.71;10.93159;4.830088;2263.228;-31.74994;514.4528;496.38;26858.3;0.00;0.00;0.00;0.00;0.00;0
2024-02-16;13:13:12;MP_010;0001;8;AFC2FF041FF----------1FF------;;478.6596;478.6681;-0.6887911;4.444387;19074.09;19087.63;1092.227;9144.476;1136.33;100.151;2431;1894;24.98;24.95;18.83;24.71;55.1;0.2;4;88.21;11.75654;4.523709;2598.872;-12.97878;488.1406;483.78;27139.9;3.78;3.50;5.71;4.52;17.50;0
2024-02-16;13:54:45;MP_010;0001;8;AFC2FF041FF----------1FF------;;478.8222;478.8378;-0.6887911;10.67542;18099.84;18119.57;1092.227;9960.266;1169.46;100.214;2439;1899;19.99;19.97;21.29;19.44;0.0;0.2;4;93.19;13.32304;-3.801173;-3504.981;-23.14334;482.7795;490.20;26987.6;0.00;0.00;0.00;0.00;0.00;0
2024-02-16;14:06:56;MP_010;0001;8;AFC2FF041FF----------1FF------;;480.4446;480.4755;-0.6887911;-1.3749;18437.56;18442.34;1092.227;9700.505;1156.21;100.238;2440;1900;19.99;19.96;18.57;19.46;53.7;0.1;4;93.11;12.78713;-3.894177;-3283.655;-5.143581;480.2665;479.79;27050.6;3.24;3.00;4.89;3.87;15.00;0
2024-02-16;14:19:42;MP_010;0001;8;AFC2FF041FF----------1FF------;;480.6127;480.7135;-0.6887911;-6.376753;18288.29;18302.47;1092.227;9806.073;1156.66;100.253;2441;1900;19.99;19.95;18.55;19.45;102.6;0.1;4;92.90;12.94851;-3.878649;-3338.409;2.073931;478.802;474.95;27016.3;6.48;6.00;9.78;7.74;30.00;0
2024-02-16;14:34:32;MP_010;0001;8;AFC2FF041FF----------1FF------;;481.3842;481.367;-0.6887911;-13.33048;18162.38;18183.94;1092.227;9921.865;1159.05;100.289;2439;1900;19.98;19.92;18.59;19.40;199.9;0.1;4;92.70;13.14768;-3.920971;-3353.169;12.15274;477.2789;468.73;27013.6;14.58;13.50;22.01;17.42;67.50;0
2024-02-16;14:42:26;MP_010;0001;8;AFC2FF041FF----------1FF------;;481.5281;481.8488;-0.6887911;-19.67686;18044.38;18046.68;1092.227;10037.02;1157.76;100.297;2439;1900;19.99;19.92;18.57;19.29;401.7;0.2;4;92.83;13.30398;-3.906197;-3405.866;21.32104;475.5277;462.90;26991.5;29.70;27.50;44.83;35.48;137.50;0
2024-02-16;15:02:00;MP_010;0001;8;AFC2FF041FF----------1FF------;;483.6815;483.584;-0.6887911;-27.31939;17705.46;17712.06;1092.227;10526.1;1155.09;100.336;2439;1900;19.99;19.89;18.82;19.04;798.3;0.2;4;92.90;14.00135;-4.111074;-3405.765;32.0533;474.6077;456.94;27145.9;61.56;57.00;92.91;73.53;285.00;0
2024-02-16;15:52:55;MP_010;0001;8;AFC2FF041FF----------1FF------;;488.0707;487.5595;-0.6887911;-17.73993;16642.42;16660.05;1092.227;11670.65;1151.96;100.411;2440;1901;19.98;19.87;18.70;18.69;1204.6;0.5;4;91.94;15.65897;-4.249298;-3685.073;17.18652;480.8514;470.42;27238.5;98.28;91.00;148.33;117.39;455.00;0
